LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID8193,8193,44,100.39205169677734,147.74621280487375,95.56755470978905,0.0,5782.166242599487,1625,0.7443517313017345,1,,779.8524590163935,758.0,658.0,933.0,47571.0,64.62451445738266,969.0655737704918,908.0,583.0,1855.0,59113.0,320.51769939960457,-0.04468634498860006,-1.1289481519726465,0.24847122650800668,1.2034518266232281
ID4099,4099,44,138.00233459472656,123.28922199112505,116.7775421579464,0.0,1188.4575538635254,334,1.021141862599183,1,,2064.751937984496,2029.0,864.0,3564.0,266353.0,657.3773297045589,615.6744186046511,586.0,507.0,904.0,79422.0,85.85172198974607,0.34846187674434137,1.6233036072230629,0.03858182208231932,0.5328121393155766
ID8196,8196,44,101.66600036621094,147.06218326639896,95.71531955895645,0.0,5785.724498748779,1626,0.7443517313017345,1,,802.2786885245902,800.0,672.0,998.0,48939.0,71.70195979365812,975.2131147540983,842.0,555.0,1899.0,59488.0,321.36236632780026,-0.03192015071929047,-0.7378668144196878,0.251606574363978,1.2200809921661937
ID4103,4103,44,130.47984313964844,123.27974691814879,116.74702425239529,0.0,1192.0158100128174,335,1.021141862599183,1,,1994.3023255813953,1907.0,782.0,3410.0,257265.0,627.7719481011194,615.2248062015503,593.0,513.0,891.0,79364.0,80.35003892248567,0.34159406829738065,1.6177383358812365,0.0436909348247224,0.641057769462405
ID8199,8199,44,104.76850128173828,147.39141860490096,95.79826488925286,0.0,5789.282754898071,1627,0.7443517313017345,1,,801.016393442623,799.0,678.0,996.0,48862.0,66.01906083429712,991.1475409836065,902.0,601.0,1933.0,60460.0,331.02395865282284,-0.04333654647603417,-1.0992517706740654,0.2550589233872952,1.2169851581946056
ID8202,8202,44,100.71326446533203,147.29065694688381,95.61154088099222,0.0,5792.841011047363,1628,0.7443517313017345,1,,783.8688524590164,778.0,674.0,914.0,47816.0,55.47235810438566,982.3934426229508,914.0,566.0,1754.0,59926.0,318.673776700067,-0.038407132220443806,-1.1288010964715811,0.25297153244259596,1.2447999750634458
ID4107,4107,44,136.7858123779297,123.41204567855968,116.78971914195671,0.0,1195.5740661621094,336,1.021141862599183,1,,2021.5968992248063,2052.0,985.0,3199.0,260786.0,656.0486776835314,611.8139534883721,588.0,496.0,951.0,78924.0,80.83352563311261,0.3632413391563543,1.6421431568114735,0.04159236611809552,0.604468523755807
ID8205,8205,44,103.3861312866211,147.63514434077254,95.65202336150104,0.0,5796.399267196655,1629,0.7443517313017345,1,,792.1311475409836,786.0,660.0,919.0,48320.0,58.30250863951913,972.0,832.0,608.0,1789.0,59292.0,337.0241831085716,-0.0321731723379597,-0.9033084507724715,0.25265205302912785,1.1633960179833174
ID4111,4111,44,133.00833129882812,123.54304368584044,116.84509833699873,0.0,1199.1323223114014,337,1.021141862599183,1,,1971.015503875969,1927.0,971.0,3317.0,254261.0,633.0880416717346,618.8682170542636,591.0,506.0,985.0,79834.0,89.78371405816046,0.3605347879285012,1.6500361192994482,0.044835304029983127,0.5915655690291793
ID8208,8208,44,102.14408111572266,147.6792557297171,95.78776470025086,0.0,5799.957523345947,1630,0.7443517313017345,1,,801.8852459016393,801.0,699.0,956.0,48915.0,61.53077776220498,982.5081967213115,857.0,582.0,1790.0,59933.0,326.88599556781355,-0.03583136439027601,-0.9686350047419899,0.25480430140420396,1.2206765998558111
ID4115,4115,44,135.15806579589844,123.56755191614396,116.95441357514625,0.0,1202.6905784606934,338,1.021141862599183,1,,1962.7906976744187,1900.0,832.0,3174.0,253200.0,649.4686250411105,604.3875968992248,581.0,498.0,904.0,77966.0,75.87482599625018,0.3729302478275654,1.641817753181771,0.03527580886316978,0.5428361298813433
ID8211,8211,44,107.98041534423828,147.58975361709912,95.75078087702502,0.0,5803.515779495239,1631,0.7443517313017345,1,,782.0,779.0,668.0,944.0,47702.0,63.66527049079951,1005.1803278688525,912.0,564.0,1866.0,61316.0,351.4224669443091,-0.044391075959571986,-1.1411681316625701,0.2619528151775573,1.187474812004504
ID8214,8214,44,90.23868560791016,147.07273176008457,95.90507803431558,0.0,5807.074035644531,1632,0.7443517313017345,1,,796.0983606557377,790.0,688.0,938.0,48562.0,53.82864940965693,932.344262295082,854.0,556.0,1610.0,56873.0,282.7037250813356,-0.04105728602384769,-1.2664289111914997,0.2345926638095,1.2533301923948594
ID4119,4119,44,138.01513671875,123.56129546838092,117.01075729087883,0.0,1206.2488346099854,339,1.021141862599183,1,,1987.7286821705427,2038.0,957.0,3333.0,256417.0,646.79966653055,616.2945736434109,595.0,523.0,891.0,79502.0,79.10963546528079,0.3764181142905176,1.680882857401529,0.04668907504272189,0.695002769577974
ID8217,8217,44,91.39302825927734,147.4987457154225,95.81211662719416,0.0,5810.632291793823,1633,0.7443517313017345,1,,785.3934426229508,775.0,645.0,960.0,47909.0,65.22481089496658,934.1475409836065,870.0,552.0,1728.0,56983.0,288.12091420475844,-0.04150227575437042,-1.042762161380298,0.23396027231017014,1.2294521391987503
ID4123,4123,44,131.06573486328125,123.63525250839822,117.05223784426201,0.0,1209.8070907592773,340,1.021141862599183,1,,1907.9302325581396,1833.0,722.0,3064.0,246123.0,655.5631427688539,618.1860465116279,597.0,505.0,873.0,79746.0,81.28150999015133,0.36669869014834183,1.5617608699183412,0.0443220912908732,0.6455698057682375
ID8220,8220,44,104.99217987060547,147.45662466521617,95.84182944774199,0.0,5814.190547943115,1634,0.7443517313017345,1,,806.1639344262295,807.0,661.0,922.0,49176.0,57.80201274692456,974.7049180327868,862.0,554.0,1799.0,59457.0,354.4690087187828,-0.04419352037609514,-1.2897306684307446,0.2496318426917302,1.0986080617680372
ID4127,4127,44,129.6600799560547,123.75442899433489,117.03112658766852,0.0,1213.3653469085693,341,1.021141862599183,1,,1881.5658914728683,1862.0,719.0,2904.0,242722.0,647.9389902433094,598.7131782945736,579.0,511.0,907.0,77234.0,75.01960095935445,0.36351979803535,1.5483956152972507,0.034333688291420965,0.5298267161194904
ID8223,8223,44,96.39582824707031,146.61413245067874,96.09601907582781,0.0,5817.748804092407,1635,0.7443517313017345,1,,789.8524590163935,787.0,673.0,952.0,48181.0,68.7732593540963,963.639344262295,870.0,557.0,1829.0,58782.0,319.2448920388487,-0.044908086443693415,-1.0800298155246888,0.24825958159173514,1.2006645070528408
ID8226,8226,44,97.38819122314453,146.8085531978287,96.09994576053823,0.0,5821.307060241699,1636,0.7443517313017345,1,,815.2459016393443,810.0,701.0,1054.0,49730.0,74.93723056392038,959.1803278688525,889.0,555.0,1763.0,58510.0,325.03115277342886,-0.029675366064111582,-0.6654263721319734,0.23698347809158515,1.1307313693639582
ID4131,4131,44,130.38868713378906,123.693519087164,117.1818255047922,0.0,1216.9236030578613,342,1.021141862599183,1,,1896.6899224806202,1863.0,774.0,3010.0,244673.0,620.160926676113,604.3875968992248,576.0,511.0,915.0,77966.0,80.22013755885264,0.3634291529833275,1.63045613185914,0.03686025270456293,0.5356735694203322
ID8229,8229,44,117.43385314941406,147.1799005282228,95.56598821506144,0.0,5824.865316390991,1637,0.7443517313017345,1,,799.4754098360655,807.0,650.0,991.0,48768.0,71.2218614746383,1040.327868852459,979.0,583.0,2030.0,63460.0,374.9152224753163,-0.03939055823227746,-0.9205917322723849,0.2764801920285361,1.2020349539567257
ID4135,4135,44,129.99264526367188,123.60551207052214,117.20965945753366,0.0,1220.4818592071533,343,1.021141862599183,1,,1873.6899224806202,1884.0,696.0,2994.0,241706.0,653.0800917389652,608.077519379845,587.0,498.0,910.0,78442.0,74.2455398916221,0.36999612038471585,1.5496695678449337,0.04030407157195518,0.6346104174450506
ID8232,8232,44,96.91339874267578,146.83175157895047,96.06103822274514,0.0,5828.423572540283,1638,0.7443517313017345,1,,792.4918032786885,788.0,662.0,980.0,48342.0,67.38066561233019,956.0819672131148,877.0,581.0,1725.0,58321.0,306.2118163995835,-0.04430897644392274,-1.0905954683789305,0.24276813719036627,1.2198452877460444
ID4139,4139,44,129.66387939453125,123.93341342950585,117.01840902976855,0.0,1224.0401153564453,344,1.021141862599183,1,,1906.5736434108528,1829.0,938.0,2986.0,245948.0,599.496986741721,606.5348837209302,591.0,504.0,848.0,78243.0,69.57999516200175,0.3695135332932743,1.7161711495437224,0.040044054100071974,0.6712552400120848
ID8235,8235,44,101.89653778076172,146.6415234833208,96.05149775389467,0.0,5831.981828689575,1639,0.7443517313017345,1,,799.9508196721312,791.0,674.0,1013.0,48797.0,59.60492883129386,954.5573770491803,848.0,539.0,1854.0,58228.0,346.4942291289599,-0.03952375645407492,-1.1045431754687456,0.24369898470004528,1.0796288173899986
ID8238,8238,44,112.3997802734375,146.90095727165993,96.16541547482753,0.0,5835.540084838867,1640,0.7443517313017345,1,,790.9672131147541,779.0,657.0,966.0,48249.0,72.3871460074496,1003.8360655737705,847.0,544.0,1891.0,61234.0,372.88806096592714,-0.046002891709197836,-1.0538167491421107,0.2629605084214354,1.1210244169429777
ID4143,4143,44,133.99977111816406,123.93488602923293,116.98895585680212,0.0,1227.5983715057373,345,1.021141862599183,1,,1904.5736434108528,1832.0,1027.0,3041.0,245690.0,625.6677904346707,609.4961240310078,583.0,506.0,916.0,78625.0,78.28155554142046,0.38022454922985366,1.677159527923628,0.04051976012410668,0.60639837715561
ID8241,8241,44,97.61444854736328,146.4230388878326,96.31998992326295,0.0,5839.098340988159,1641,0.7443517313017345,1,,853.2950819672132,849.0,717.0,1044.0,52051.0,69.4099762911872,960.2950819672132,883.0,586.0,1647.0,58578.0,316.03382436390655,-0.00997020140469029,-0.24760705063733732,0.24067374109888265,1.1788871993852041
